Logger	Severity	Date	MicroSeconds	ipAddress	AppId	UserId	Message
Request	INFO	2021-08-20T13:04:33.402-04:00	683903564168.5	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=rqARyD5bGb1YCeR9 1629479073398
Request	INFO	2021-08-20T13:04:33.501-04:00	683903663204.8	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=rqARyD5bGb1YCeR9 1629479073398 200
Request	INFO	2021-08-20T13:04:34.153-04:00	683904315076	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/current?xrfkey=otWrn9IRMiq7uLlu 1629479074153
Request	INFO	2021-08-20T13:04:34.194-04:00	683904355702.6	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/current?xrfkey=otWrn9IRMiq7uLlu 1629479074153 200
Request	INFO	2021-08-20T13:11:51.921-04:00	684341838729.5	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=9nEkeVtobzj1ZinX 1629479511920
Request	INFO	2021-08-20T13:11:51.925-04:00	684341842400.7	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=9nEkeVtobzj1ZinX 1629479511920 200
Request	INFO	2021-08-20T13:11:53.087-04:00	684343004572.7	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/last/classification?xrfkey=dtxVK6W4rUMK8kh0 1629479513087
Request	INFO	2021-08-20T13:11:53.171-04:00	684343089230.7	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/last/classification?xrfkey=dtxVK6W4rUMK8kh0 1629479513087 200
Request	INFO	2021-08-20T13:11:53.496-04:00	684343413744.5	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/last/visualizations?libItems=%5B%7B%22libId%22%3A%2235e08294-d9f4-452d-99e4-71086d49f19a%22%2C%22overrides%22%3A%7B%22valueRange%22%3A%7B%22min%22%3A1674057313%2C%22max%22%3A1674057313%7D%7D%7D%5D&bundleOverride=%7B%22exploreSupplemental%22%3A%5B%22appNMinExplore%22%5D%7D&options=%7B%22translate%22%3Atrue%7D&detailLevel=%5B%5D&xrfkey=yJLZ1AHaEs8IcYlC 1629479513496
Request	INFO	2021-08-20T13:11:54.679-04:00	684344596721.8	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ccomtrade.qvf/model/last/visualizations?libItems=%5B%7B%22libId%22%3A%2235e08294-d9f4-452d-99e4-71086d49f19a%22%2C%22overrides%22%3A%7B%22valueRange%22%3A%7B%22min%22%3A1674057313%2C%22max%22%3A1674057313%7D%7D%7D%5D&bundleOverride=%7B%22exploreSupplemental%22%3A%5B%22appNMinExplore%22%5D%7D&options=%7B%22translate%22%3Atrue%7D&detailLevel=%5B%5D&xrfkey=yJLZ1AHaEs8IcYlC 1629479513496 200
Request	INFO	2021-08-20T13:41:01.166-04:00	686090940966.2	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=ZohInkQnZqGtfcdo 1629481261166
