Logger	Severity	Date	MicroSeconds	ipAddress	AppId	UserId	Message
Request	INFO	2021-08-02T12:58:03.899-04:00	248788509532.1	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=2YhDB6n8WuR6vYf5 1627923483896
Request	INFO	2021-08-02T12:58:03.947-04:00	248788557115.9	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=2YhDB6n8WuR6vYf5 1627923483896 200
Request	INFO	2021-08-02T12:58:04.594-04:00	248789204496.1	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=34euf4426yrrVIjL 1627923484593
Request	INFO	2021-08-02T12:58:04.637-04:00	248789247678.7	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=34euf4426yrrVIjL 1627923484593 200
Request	INFO	2021-08-02T13:21:29.811-04:00	250195558164.6	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=HjZgapBHNsmfnAKk 1627924889811
Request	INFO	2021-08-02T13:21:29.814-04:00	250195561392.5	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=HjZgapBHNsmfnAKk 1627924889811 200
Request	INFO	2021-08-02T13:21:30.662-04:00	250196408547.2	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=sgOro0dUYp1s1loN 1627924890661
Request	INFO	2021-08-02T13:21:30.668-04:00	250196414618.8	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=sgOro0dUYp1s1loN 1627924890661 200
Request	INFO	2021-08-02T13:24:54.480-04:00	250400226615.7	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=qO3VZW6lBSK0Mt1v 1627925094479
Request	INFO	2021-08-02T13:24:54.481-04:00	250400228149.1	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=qO3VZW6lBSK0Mt1v 1627925094479 200
Request	INFO	2021-08-02T13:24:55.026-04:00	250400772983.5	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=HyfI7SvCbvVeibKh 1627925095026
Request	INFO	2021-08-02T13:24:55.030-04:00	250400776721.2	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=HyfI7SvCbvVeibKh 1627925095026 200
Request	INFO	2021-08-02T13:28:49.756-04:00	250635503028.9	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=7sKp5LOAKX5EVwfi 1627925329755
Request	INFO	2021-08-02T13:28:49.761-04:00	250635507960.1	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=7sKp5LOAKX5EVwfi 1627925329755 200
Request	INFO	2021-08-02T13:28:50.892-04:00	250636638742.9	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=1LbMx3eJ0N8x4Dx5 1627925330892
Request	INFO	2021-08-02T13:28:51.062-04:00	250636809301.3	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=1LbMx3eJ0N8x4Dx5 1627925330892 200
Request	INFO	2021-08-02T13:30:22.416-04:00	250728163036.6	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/visualizations?fields=%5B%7B%22name%22%3A%22Commodity%22%2C%22overrides%22%3A%7B%22distinctCount%22%3A3%7D%7D%5D&bundleOverride=%7B%22exploreSupplemental%22%3A%5B%22appNMinExplore%22%5D%7D&options=%7B%22translate%22%3Atrue%7D&detailLevel=%5B%5D&xrfkey=PYrFj17barlghO8A 1627925422416
Request	INFO	2021-08-02T13:30:28.789-04:00	250734536421.5	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/visualizations?fields=%5B%7B%22name%22%3A%22Commodity%22%2C%22overrides%22%3A%7B%22distinctCount%22%3A3%7D%7D%5D&bundleOverride=%7B%22exploreSupplemental%22%3A%5B%22appNMinExplore%22%5D%7D&options=%7B%22translate%22%3Atrue%7D&detailLevel=%5B%5D&xrfkey=PYrFj17barlghO8A 1627925422416 200
Request	INFO	2021-08-02T14:49:21.364-04:00	255467075682.8	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=ijwMWe3MqQB5uLjx 1627930161349
Request	INFO	2021-08-02T14:49:21.649-04:00	255467360622.9	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=ijwMWe3MqQB5uLjx 1627930161349 200
Request	INFO	2021-08-02T15:36:35.622-04:00	258301337798.6	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=g0elRUWYsXfP2Cos 1627932995618
Request	INFO	2021-08-02T15:36:35.848-04:00	258301564118.7	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=g0elRUWYsXfP2Cos 1627932995618 200
Request	INFO	2021-08-02T15:53:46.837-04:00	259332543490.7	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=NbwJxMVekK5kksIh 1627934026836
Request	INFO	2021-08-02T15:53:46.972-04:00	259332679221.5	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/last/classification?xrfkey=NbwJxMVekK5kksIh 1627934026836 200
