Logger	Severity	Date	MicroSeconds	ipAddress	AppId	UserId	Message
Request	INFO	2021-07-22T13:01:27.349-04:00	1209814529750.7	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=d8SL3TfD6WpJcCpb 1626973287345
Request	INFO	2021-07-22T13:01:27.429-04:00	1209814609868.1	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=d8SL3TfD6WpJcCpb 1626973287345 200
Request	INFO	2021-07-22T13:01:28.060-04:00	1209815240480.4	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=1gJDMnHrc3qxgRMo 1626973288059
Request	INFO	2021-07-22T13:01:28.101-04:00	1209815281135.4	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=1gJDMnHrc3qxgRMo 1626973288059 200
Request	INFO	2021-07-22T13:01:33.211-04:00	1209820391377.3	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=IdZRNVrIDAdamjuP 1626973293211
Request	INFO	2021-07-22T13:01:33.213-04:00	1209820393416.5	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=IdZRNVrIDAdamjuP 1626973293211 200
Request	INFO	2021-07-22T13:01:33.873-04:00	1209821053121.6	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=1S5AgplsJEMWbZpz 1626973293872
Request	INFO	2021-07-22T13:01:33.877-04:00	1209821057081.8	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=1S5AgplsJEMWbZpz 1626973293872 200
Request	INFO	2021-07-22T13:01:38.877-04:00	1209826057023.4	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=a3YGP0jIqI8QxRzd 1626973298876
Request	INFO	2021-07-22T13:01:38.878-04:00	1209826058594.3	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=a3YGP0jIqI8QxRzd 1626973298876 200
Request	INFO	2021-07-22T13:01:39.381-04:00	1209826561593.8	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=BnTLv8WsFXCJh8ej 1626973299381
Request	INFO	2021-07-22T13:01:39.384-04:00	1209826564292.1	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=BnTLv8WsFXCJh8ej 1626973299381 200
Request	INFO	2021-07-22T13:01:50.308-04:00	1209837488115.1	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=6nTqCgr6qSIQe7Ef 1626973310307
Request	INFO	2021-07-22T13:01:50.312-04:00	1209837492407.1	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=6nTqCgr6qSIQe7Ef 1626973310307 200
Request	INFO	2021-07-22T13:01:50.896-04:00	1209838076931.8	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=Zj1nw8zqZVWI3JM9 1626973310896
Request	INFO	2021-07-22T13:01:50.904-04:00	1209838084759.1	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=Zj1nw8zqZVWI3JM9 1626973310896 200
