Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Engine	INFO	2021-06-25T14:36:33.421-04:00	2313176487.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-06-25T14:36:33.423-04:00	2313178524.9	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T14:36:33.424-04:00	2313179529.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","id":1,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Business performance.qvf"}}} Engine method 'OpenDoc', response time: 3
Engine	INFO	2021-06-25T14:36:38.904-04:00	2318659745	ScratchPadApp_e34faafa-b09b-59ff-2052-a702d643	-	request CreateSessionAppFromApp
Engine	INFO	2021-06-25T14:36:38.904-04:00	2318660427.8	ScratchPadApp_e34faafa-b09b-59ff-2052-a702d643	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T14:36:38.962-04:00	2318718091.9	ScratchPadApp_e34faafa-b09b-59ff-2052-a702d643	-	Response {"jsonrpc":"2.0","id":6,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"SessionApp_e4b3ce78-89c9-493f-8b22-df2eed6d4a36"},"qSessionAppId":"SessionApp_e4b3ce78-89c9-493f-8b22-df2eed6d4a36"},"change":[1]} Engine method 'CreateSessionAppFromApp', response time: 59
Engine	INFO	2021-06-25T14:36:38.986-04:00	2318742258.8	ScratchPadApp_e34faafa-b09b-59ff-2052-a702d643	-	request DoReload
Engine	INFO	2021-06-25T14:36:39.136-04:00	2318892137.8	ScratchPadApp_e34faafa-b09b-59ff-2052-a702d643	-	Response {"jsonrpc":"2.0","id":10,"result":{"qReturn":true},"change":[1]} Engine method 'DoReload', response time: 150
Engine	INFO	2021-06-25T14:49:38.572-04:00	3098324878.7	ScratchPadApp_afe13f06-0f20-a67b-2564-52310cbf	-	request CreateSessionAppFromApp
Engine	INFO	2021-06-25T14:49:38.572-04:00	3098325466.6	ScratchPadApp_afe13f06-0f20-a67b-2564-52310cbf	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T14:49:38.623-04:00	3098376366.3	ScratchPadApp_afe13f06-0f20-a67b-2564-52310cbf	-	Response {"jsonrpc":"2.0","id":29,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"SessionApp_3463c914-c568-4c14-8a99-9a7c01fca99c"},"qSessionAppId":"SessionApp_3463c914-c568-4c14-8a99-9a7c01fca99c"},"change":[1]} Engine method 'CreateSessionAppFromApp', response time: 51
Engine	INFO	2021-06-25T14:49:38.653-04:00	3098406351.7	ScratchPadApp_afe13f06-0f20-a67b-2564-52310cbf	-	request DoReload
Engine	INFO	2021-06-25T14:49:39.300-04:00	3099053070.4	ScratchPadApp_afe13f06-0f20-a67b-2564-52310cbf	-	Response {"jsonrpc":"2.0","id":33,"result":{"qReturn":true},"change":[1]} Engine method 'DoReload', response time: 647
Engine	INFO	2021-06-25T15:21:08.211-04:00	4988078900.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-06-25T15:21:08.211-04:00	4988079342.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T15:21:08.215-04:00	4988083252.9	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","id":10544,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Business performance.qvf"}}} Engine method 'OpenDoc', response time: 4
Engine	INFO	2021-06-25T15:21:50.737-04:00	5030604468.9	ScratchPadApp_7ae37700-ddb2-2eaf-e44e-e97316d7	-	request CreateSessionAppFromApp
Engine	INFO	2021-06-25T15:21:50.737-04:00	5030604718.1	ScratchPadApp_7ae37700-ddb2-2eaf-e44e-e97316d7	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T15:21:50.797-04:00	5030664521.7	ScratchPadApp_7ae37700-ddb2-2eaf-e44e-e97316d7	-	Response {"jsonrpc":"2.0","id":10550,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"SessionApp_d9500893-d79b-4dc1-92c8-4146676c260f"},"qSessionAppId":"SessionApp_d9500893-d79b-4dc1-92c8-4146676c260f"},"change":[1]} Engine method 'CreateSessionAppFromApp', response time: 60
Engine	INFO	2021-06-25T15:21:50.830-04:00	5030698084.5	ScratchPadApp_7ae37700-ddb2-2eaf-e44e-e97316d7	-	request DoReload
Engine	INFO	2021-06-25T15:21:51.004-04:00	5030872022.5	ScratchPadApp_7ae37700-ddb2-2eaf-e44e-e97316d7	-	Response {"jsonrpc":"2.0","id":10554,"result":{"qReturn":true},"change":[1]} Engine method 'DoReload', response time: 174
Engine	INFO	2021-06-25T15:25:23.213-04:00	5243169210	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-06-25T15:25:23.213-04:00	5243169621	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T15:25:23.217-04:00	5243174010.6	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","id":11830,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Business performance.qvf"}}} Engine method 'OpenDoc', response time: 5
Engine	INFO	2021-06-25T15:36:17.770-04:00	5898195253.2	96d02564-bbed-10fb-3b42-6762f858	UserDirectory = INTERNAL; UserID= sa_engine	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T15:52:15.737-04:00	6856159154.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-06-25T15:52:15.738-04:00	6856159567.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
