Logger	Severity	Date	MicroSeconds	ipAddress	AppId	UserId	Message
Request	INFO	2021-08-03T13:07:31.473-04:00	335758373858.5	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=ofYdWpCCBIhxLt8i 1628010451468
Request	INFO	2021-08-03T13:07:31.516-04:00	335758416346.3	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=ofYdWpCCBIhxLt8i 1628010451468 200
Request	INFO	2021-08-03T13:07:31.992-04:00	335758891937.7	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=2n4KglCHJoGNbJs1 1628010451991
Request	INFO	2021-08-03T13:07:32.026-04:00	335758926761.9	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=2n4KglCHJoGNbJs1 1628010451991 200
Request	INFO	2021-08-03T13:07:48.176-04:00	335775076427.6	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=JPRbCGzKDG89UUqO 1628010468176
Request	INFO	2021-08-03T13:07:48.178-04:00	335775078013.5	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=JPRbCGzKDG89UUqO 1628010468176 200
Request	INFO	2021-08-03T13:07:48.883-04:00	335775783650.6	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=o9OQdkZIVytuIE34 1628010468883
Request	INFO	2021-08-03T13:07:48.888-04:00	335775788278.8	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=o9OQdkZIVytuIE34 1628010468883 200
Request	INFO	2021-08-03T13:08:05.125-04:00	335792025210.9	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=cVvzmUCDGspC2YWH 1628010485125
Request	INFO	2021-08-03T13:08:05.126-04:00	335792026813.6	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=cVvzmUCDGspC2YWH 1628010485125 200
Request	INFO	2021-08-03T13:08:05.618-04:00	335792518699.6	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=ytHkcFjk83UaDIif 1628010485618
Request	INFO	2021-08-03T13:08:05.623-04:00	335792523608.4	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=ytHkcFjk83UaDIif 1628010485618 200
Request	INFO	2021-08-03T13:17:38.315-04:00	336365344625.5	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=qFhe6rlk9MjF5a6X 1628011058315
Request	INFO	2021-08-03T13:17:38.318-04:00	336365346731.2	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=qFhe6rlk9MjF5a6X 1628011058315 200
Request	INFO	2021-08-03T13:17:38.859-04:00	336365888220.4	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=Jhww06pIGBHCxKxg 1628011058859
Request	INFO	2021-08-03T13:17:38.862-04:00	336365891530	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=Jhww06pIGBHCxKxg 1628011058859 200
Request	INFO	2021-08-03T13:30:03.299-04:00	337110336327.1	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=jZohghQHG3JbL3cS 1628011803298
Request	INFO	2021-08-03T13:30:03.301-04:00	337110338364.1	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=jZohghQHG3JbL3cS 1628011803298 200
Request	INFO	2021-08-03T13:30:03.913-04:00	337110951028	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=a9MVClYHN2nQYNkH 1628011803913
