Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Perf	INFO	2021-08-16T13:50:25.656-04:00	341053297647.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	OPEN_DATA_MANAGER_CORE
Perf	INFO	2021-08-16T13:50:25.665-04:00	341053307277.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	OPEN_DATA_MANAGER_CORE Execution time:  9
Perf	INFO	2021-08-16T13:50:25.666-04:00	341053307530	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	GET_FEATURE_FLAGS
Perf	INFO	2021-08-16T13:50:25.666-04:00	341053308027.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	GET_FEATURE_FLAGS Execution time:  0
Perf	INFO	2021-08-16T13:50:25.666-04:00	341053308284.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	QUERY_BUSINESS_MODEL
Perf	INFO	2021-08-16T13:50:25.667-04:00	341053308955.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	QUERY_BUSINESS_MODEL Execution time:  0
Perf	INFO	2021-08-16T13:50:25.670-04:00	341053311684.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	ANNOTATION_QUEUE
Perf	INFO	2021-08-16T13:50:25.670-04:00	341053311917.6	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	ANNOTATION_QUEUE Execution time:  0
Perf	INFO	2021-08-16T13:50:25.681-04:00	341053323059.6	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	INIT_ANNOTATION_BOARD_TABLE_FIELDS: Tables&Fields
Perf	INFO	2021-08-16T13:50:25.683-04:00	341053325024.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\testtes 2221211121	-	GET_TABLES_AND_KEYS
