Logger	Severity	Date	MicroSeconds	Message
System	INFO	2021-08-16T13:01:56.815-04:00	338143975004.7	Starting DataPrep Service, version 3.316.2
System	INFO	2021-08-16T13:01:56.822-04:00	338143982785.6	Configuration dataPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense, logLevel=info, logToConsole=undefined, logPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense\Log, isSecure=false, ttl=-1, keepAlive=-1, port=9072, hostname=127.0.0.1, engineport=9076, cacheFolderName=DataPrepAppCache, cacheConnectionName=DataPrepAppCache, qvdCleanupInterval=3600, qvdExpirationDays=7
System	INFO	2021-08-16T13:01:56.824-04:00	338143984039	Creating server
System	INFO	2021-08-16T13:01:56.829-04:00	338143989312.7	Setting up the server 
System	INFO	2021-08-16T13:01:57.260-04:00	338144420600.4	Server listening at port 9072
System	INFO	2021-08-16T14:01:56.478-04:00	341744109372	QVD caching cleanup job:  Finished in 0.1 seconds. Totally 0 files and 0 bytes cleaned
System	INFO	2021-08-16T15:01:56.555-04:00	345344132512.1	QVD caching cleanup job:  Finished in 0.112 seconds. Totally 0 files and 0 bytes cleaned
System	INFO	2021-08-16T16:01:56.628-04:00	348944168761.2	QVD caching cleanup job:  Finished in 0.13 seconds. Totally 0 files and 0 bytes cleaned
