Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Engine	INFO	2021-08-26T13:07:44.607-04:00	117442141.9	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	request OpenDoc
Engine	INFO	2021-08-26T13:07:44.608-04:00	117443539.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-08-26T13:07:44.614-04:00	117449757.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\comtrade	-	Response {"jsonrpc":"2.0","id":1,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\comtrade.qvf"}}} Engine method 'OpenDoc', response time: 8
Engine	INFO	2021-08-26T13:43:55.264-04:00	2288678146	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Comércio Exterior - Algodão	-	request OpenDoc
Engine	INFO	2021-08-26T13:43:55.265-04:00	2288678925.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Comércio Exterior - Algodão	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-08-26T13:43:55.271-04:00	2288685149.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Comércio Exterior - Algodão	-	Response {"jsonrpc":"2.0","id":4,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Comércio Exterior - Algodão.qvf"}}} Engine method 'OpenDoc', response time: 7
Engine	INFO	2021-08-26T13:44:03.507-04:00	2296921008.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	request OpenDoc
Engine	INFO	2021-08-26T13:44:03.508-04:00	2296922076.9	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-08-26T13:44:03.514-04:00	2296928112.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	Response {"jsonrpc":"2.0","id":7,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\teste.qvf"}}} Engine method 'OpenDoc', response time: 7
Engine	INFO	2021-08-26T13:57:28.627-04:00	3102039559.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Extract-COMEX	-	request OpenDoc
