Logger	Severity	Date	MicroSeconds	Message
System	INFO	2021-07-08T12:59:44.531-04:00	104367368	Starting DataPrep Service, version 3.316.2
System	INFO	2021-07-08T12:59:44.535-04:00	104370821.7	Configuration dataPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense, logLevel=info, logToConsole=undefined, logPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense\Log, isSecure=false, ttl=-1, keepAlive=-1, port=9072, hostname=127.0.0.1, engineport=9076, cacheFolderName=DataPrepAppCache, cacheConnectionName=DataPrepAppCache, qvdCleanupInterval=3600, qvdExpirationDays=7
System	INFO	2021-07-08T12:59:44.535-04:00	104371144.2	Creating server
System	INFO	2021-07-08T12:59:44.536-04:00	104371831.1	Setting up the server 
System	INFO	2021-07-08T12:59:45.036-04:00	104871970.5	Server listening at port 9072
System	INFO	2021-07-08T13:59:44.252-04:00	3704453398.7	QVD caching cleanup job:  Finished in 0.068 seconds. Totally 0 files and 0 bytes cleaned
System	INFO	2021-07-08T14:59:44.316-04:00	7304510962.7	QVD caching cleanup job:  Finished in 0.114 seconds. Totally 0 files and 0 bytes cleaned
System	INFO	2021-07-08T15:59:44.283-04:00	10904456810.6	QVD caching cleanup job:  Finished in 0.063 seconds. Totally 0 files and 0 bytes cleaned
