Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Engine	INFO	2021-06-25T13:59:23.197-04:00	83035276.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	request OpenDoc
Engine	INFO	2021-06-25T13:59:23.198-04:00	83036508.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T13:59:23.203-04:00	83040957.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	Response {"jsonrpc":"2.0","id":1,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Qtde de estoque atual por Familia.qvf"}}} Engine method 'OpenDoc', response time: 6
Engine	INFO	2021-06-25T13:59:25.410-04:00	85248482.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-06-25T13:59:25.410-04:00	85248911.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T13:59:25.413-04:00	85251105.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","id":4,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Business performance.qvf"}}} Engine method 'OpenDoc', response time: 3
Engine	INFO	2021-06-25T14:13:24.427-04:00	924184870.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	request OpenDoc
Engine	INFO	2021-06-25T14:13:24.428-04:00	924185311.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T14:13:24.431-04:00	924188954.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Qtde de estoque atual por Familia	-	Response {"jsonrpc":"2.0","id":9,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Qtde de estoque atual por Familia.qvf"}}} Engine method 'OpenDoc', response time: 4
Engine	INFO	2021-06-25T14:21:33.353-04:00	1413115216.9	ScratchPadApp_971dbb0f-2cd0-bcdf-540d-1f6b1f0b	-	request CreateSessionAppFromApp
Engine	INFO	2021-06-25T14:21:33.354-04:00	1413115560.4	ScratchPadApp_971dbb0f-2cd0-bcdf-540d-1f6b1f0b	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-06-25T14:21:33.407-04:00	1413169142.5	ScratchPadApp_971dbb0f-2cd0-bcdf-540d-1f6b1f0b	-	Response {"jsonrpc":"2.0","id":21,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"SessionApp_ed85f1e4-8107-4836-baca-4f155b99e2bd"},"qSessionAppId":"SessionApp_ed85f1e4-8107-4836-baca-4f155b99e2bd"},"change":[1]} Engine method 'CreateSessionAppFromApp', response time: 54
Engine	INFO	2021-06-25T14:21:33.432-04:00	1413194148.9	ScratchPadApp_971dbb0f-2cd0-bcdf-540d-1f6b1f0b	-	request DoReload
Engine	INFO	2021-06-25T14:21:33.543-04:00	1413305291.7	ScratchPadApp_971dbb0f-2cd0-bcdf-540d-1f6b1f0b	-	Response {"jsonrpc":"2.0","id":25,"result":{"qReturn":true},"change":[1]} Engine method 'DoReload', response time: 111
