Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Perf	INFO	2021-07-16T14:13:31.325-04:00	695735538256.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	OPEN_DATA_MANAGER_CORE
Perf	INFO	2021-07-16T14:13:31.348-04:00	695735561561.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	OPEN_DATA_MANAGER_CORE Execution time:  11
Perf	INFO	2021-07-16T14:13:31.349-04:00	695735562088.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	GET_FEATURE_FLAGS
Perf	INFO	2021-07-16T14:13:31.349-04:00	695735562580.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	GET_FEATURE_FLAGS Execution time:  0
Perf	INFO	2021-07-16T14:13:31.350-04:00	695735563258.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	QUERY_BUSINESS_MODEL
Perf	INFO	2021-07-16T14:13:31.351-04:00	695735563800.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	QUERY_BUSINESS_MODEL Execution time:  1
Perf	INFO	2021-07-16T14:13:31.352-04:00	695735565569.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	ANNOTATION_QUEUE
Perf	INFO	2021-07-16T14:13:31.353-04:00	695735566612	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	ANNOTATION_QUEUE Execution time:  0
Perf	INFO	2021-07-16T14:13:49.250-04:00	695753463047.6	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	INIT_ANNOTATION_BOARD_TABLE_FIELDS: Tables&Fields
Perf	INFO	2021-07-16T14:13:49.256-04:00	695753469144.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	GET_TABLES_AND_KEYS
Perf	INFO	2021-07-16T14:13:49.277-04:00	695753490304.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	GET_TABLES_AND_KEYS Execution time:  21
Perf	INFO	2021-07-16T14:13:49.288-04:00	695753501558.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	CALCULATE_FIELDS_FOR_NOT_FOUND_AND_TRANSFORMED: Field count: 68
Perf	INFO	2021-07-16T14:13:49.289-04:00	695753502418.2	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	CALCULATE_FIELDS_FOR_NOT_FOUND_AND_TRANSFORMED: Field count: 68 Execution time:  0
Perf	INFO	2021-07-16T14:13:49.290-04:00	695753502962.7	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	SAMPLES_AND_MIN_MAX
Perf	INFO	2021-07-16T14:13:49.299-04:00	695753511911.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	SAMPLE_VALUE_RETRIEVAL: Field count: 64
Perf	INFO	2021-07-16T14:13:50.281-04:00	695754494419.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	SAMPLE_VALUE_RETRIEVAL: Field count: 64 Execution time:  973
Perf	INFO	2021-07-16T14:13:50.282-04:00	695754495542	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	SAMPLE_VALUE_UPDATING
Perf	INFO	2021-07-16T14:13:50.493-04:00	695754705988.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	SAMPLE_VALUE_UPDATING Execution time:  210
Perf	INFO	2021-07-16T14:13:50.528-04:00	695754740812.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	MINMAX
Perf	INFO	2021-07-16T14:13:50.840-04:00	695755053403.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	MINMAX Execution time:  278
Perf	INFO	2021-07-16T14:13:50.841-04:00	695755053694.3	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\teste	-	NUMERIC_RATIO
