Logger	Severity	Date	MicroSeconds	ipAddress	AppId	UserId	Message
Request	INFO	2021-07-27T12:58:32.559-04:00	418667768707.1	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=hJd8QrT69cMUntXO 1627405112556
Request	INFO	2021-07-27T12:58:32.621-04:00	418667830478.5	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=hJd8QrT69cMUntXO 1627405112556 200
Request	INFO	2021-07-27T12:58:33.258-04:00	418668467477.9	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=0QX2Zc1BC1Dismya 1627405113257
Request	INFO	2021-07-27T12:58:33.317-04:00	418668526314.2	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=0QX2Zc1BC1Dismya 1627405113257 200
Request	INFO	2021-07-27T12:58:45.165-04:00	418680374891.7	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=eXSYkqApM4Gz3t2y 1627405125165
Request	INFO	2021-07-27T12:58:45.167-04:00	418680376539.7	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=eXSYkqApM4Gz3t2y 1627405125165 200
Request	INFO	2021-07-27T12:58:46.002-04:00	418681211209.2	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=HSzYnNJNhe6X6aBY 1627405126001
Request	INFO	2021-07-27T12:58:46.008-04:00	418681217454.6	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=HSzYnNJNhe6X6aBY 1627405126001 200
Request	INFO	2021-07-27T12:58:50.290-04:00	418685499941.2	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=7LRpAN05bm8hH1kI 1627405130290
Request	INFO	2021-07-27T12:58:50.292-04:00	418685501665.3	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=7LRpAN05bm8hH1kI 1627405130290 200
Request	INFO	2021-07-27T12:58:50.823-04:00	418686032233.3	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=EQMoNYNgXgNMAiEf 1627405130822
Request	INFO	2021-07-27T12:58:50.826-04:00	418686035311.6	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=EQMoNYNgXgNMAiEf 1627405130822 200
Request	INFO	2021-07-27T12:58:53.425-04:00	418688634915.8	127.0.0.1	-	-	request GET /v1/openapi?xrfkey=E1TnfJqNzNyJOjRc 1627405133425
Request	INFO	2021-07-27T12:58:53.430-04:00	418688639593.9	127.0.0.1	-	-	response GET /v1/openapi?xrfkey=E1TnfJqNzNyJOjRc 1627405133425 200
Request	INFO	2021-07-27T12:58:54.280-04:00	418689489859.5	127.0.0.1	C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US	-	request GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=7GIMcP23LiI8rfHz 1627405134280
Request	INFO	2021-07-27T12:58:54.285-04:00	418689494817.8	127.0.0.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	response GET /v1/apps/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf/model/current?xrfkey=7GIMcP23LiI8rfHz 1627405134280 200
