Logger	Severity	Date	MicroSeconds	Message
System	INFO	2021-06-29T14:22:03.738-04:00	347046166749.3	Starting DataPrep Service, version 3.316.2
System	INFO	2021-06-29T14:22:03.741-04:00	347046170401.7	Configuration dataPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense, logLevel=info, logToConsole=undefined, logPath=C:\Users\leninne.pirovano\Documents\Qlik\Sense\Log, isSecure=false, ttl=-1, keepAlive=-1, port=9072, hostname=127.0.0.1, engineport=9076, cacheFolderName=DataPrepAppCache, cacheConnectionName=DataPrepAppCache, qvdCleanupInterval=3600, qvdExpirationDays=7
System	INFO	2021-06-29T14:22:03.742-04:00	347046170841.6	Creating server
System	INFO	2021-06-29T14:22:03.742-04:00	347046171603.1	Setting up the server 
System	INFO	2021-06-29T14:22:04.276-04:00	347046705332	Server listening at port 9072
System	INFO	2021-06-29T14:33:38.526-04:00	347740923201.1	Worker - isWebPacked: true, workerFilePath: "C:\Users\leninne.pirovano\AppData\Local\Programs\Qlik\Sense\DataPrepService\Worker.bundle.js", this.useThreads: true
System	INFO	2021-06-29T14:33:38.530-04:00	347740926840.6	Spawned 1 child async worker pool (12 were available)
System	INFO	2021-06-29T15:22:03.820-04:00	350646195640	QVD caching cleanup job:  Finished in 0.019 seconds. Totally 0 files and 0 bytes cleaned
System	INFO	2021-06-29T16:22:03.848-04:00	354246221330.8	QVD caching cleanup job:  Finished in 0.031 seconds. Totally 0 files and 0 bytes cleaned
