Logger	Severity	Date	MicroSeconds	AppId	UserId	Message
Engine	INFO	2021-07-22T16:43:01.719-04:00	135555450.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	request OpenDoc
Engine	INFO	2021-07-22T16:43:01.721-04:00	135557614.8	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-07-22T16:43:01.727-04:00	135563433.1	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Analise US	-	Response {"jsonrpc":"2.0","id":1,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Analise US.qvf"}}} Engine method 'OpenDoc', response time: 8
Engine	INFO	2021-07-22T16:57:00.991-04:00	974430212.9	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	request OpenDoc
Engine	INFO	2021-07-22T16:57:00.992-04:00	974430774.4	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_ATTACHED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-07-22T16:57:00.997-04:00	974435255.5	C:\Users\leninne.pirovano\OneDrive - SCHEFFER\Documentos\Qlik\Sense\Apps\Business performance	-	Response {"jsonrpc":"2.0","id":4,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"C:\\Users\\leninne.pirovano\\OneDrive - SCHEFFER\\Documentos\\Qlik\\Sense\\Apps\\Business performance.qvf"}}} Engine method 'OpenDoc', response time: 5
Engine	INFO	2021-07-22T16:57:19.787-04:00	993225677.2	ScratchPadApp_c1b14dd2-cc23-9de6-04e7-1a743d18	-	request CreateSessionAppFromApp
Engine	INFO	2021-07-22T16:57:19.787-04:00	993226174.1	ScratchPadApp_c1b14dd2-cc23-9de6-04e7-1a743d18	-	Response {"jsonrpc":"2.0","method":"OnConnected","params":{"qSessionState":"SESSION_CREATED"}} Engine method 'OnConnected', response time: -1
Engine	INFO	2021-07-22T16:57:19.854-04:00	993292570.3	ScratchPadApp_c1b14dd2-cc23-9de6-04e7-1a743d18	-	Response {"jsonrpc":"2.0","id":10,"result":{"qReturn":{"qType":"Doc","qHandle":1,"qGenericId":"SessionApp_ae69add7-b46e-49a1-afcd-2810ef99d9bf"},"qSessionAppId":"SessionApp_ae69add7-b46e-49a1-afcd-2810ef99d9bf"},"change":[1]} Engine method 'CreateSessionAppFromApp', response time: 67
Engine	INFO	2021-07-22T16:57:19.910-04:00	993348782.3	ScratchPadApp_c1b14dd2-cc23-9de6-04e7-1a743d18	-	request DoReload
Engine	INFO	2021-07-22T16:57:20.913-04:00	994351458	ScratchPadApp_c1b14dd2-cc23-9de6-04e7-1a743d18	-	Response {"jsonrpc":"2.0","id":14,"result":{"qReturn":true},"change":[1]} Engine method 'DoReload', response time: 1003
